Reading config file...
2022/03/21 15:35:11 Now running. Press CTRL-C to exit.
guild ID: 830676304487120956
720108462578860114 TamaNooo 2022-04-01
764309677621116931 AyayaSmile 2022-04-01
661526587384004608 yuibully 2022-04-01
633882235946401802 EMTheart 2022-04-01
703119073466122290 yeehawturtle 2022-04-01
578428711318323210 umu 2022-04-01
633882235946401802 EMTheart 2022-04-01
703119073466122290 yeehawturtle 2022-04-01
578428711318323210 umu 2022-04-01
356732087228694529 MitsuhaHappy 2022-04-01
606980165871992879 DColon 2022-04-01
634884901803524126 yoshinoCry 2022-04-01
633882235946401802 EMTheart 2022-04-01
703119073466122290 yeehawturtle 2022-04-01
578428711318323210 umu 2022-04-01
606980165871992879 DColon 2022-04-01
793607830333947915 OMEGALULiguess 2022-04-01
606980165871992879 DColon 2022-04-01
606980165871992879 DColon 2022-04-01
633882235946401802 EMTheart 2022-04-01
703119073466122290 yeehawturtle 2022-04-01
578428711318323210 umu 2022-04-01
688570177763541006 bakaWAH 2022-04-01
356732242246107138 smugFace 2022-04-01
633882235946401802 EMTheart 2022-04-01
703119073466122290 yeehawturtle 2022-04-01
578428711318323210 umu 2022-04-01
633882235946401802 EMTheart 2022-04-01
703119073466122290 yeehawturtle 2022-04-01
578428711318323210 umu 2022-04-01
633882235946401802 EMTheart 2022-04-01
703119073466122290 yeehawturtle 2022-04-01
578428711318323210 umu 2022-04-01
633882235946401802 EMTheart 2022-04-01
703119073466122290 yeehawturtle 2022-04-01
578428711318323210 umu 2022-04-01
634977469627367454 wakeMeUpWhenItsTimeToSleep 2022-04-01
684581260840140812 velvetThink 2022-04-01
847801083777777704 umaruChilling 2022-04-01
356732287485739011 soCry 2022-04-01
634981566816452628 WhatHaveIDone 2022-04-01
776311876434657301 CatThumbsUp 2022-04-01
633882235946401802 EMTheart 2022-04-01
703119073466122290 yeehawturtle 2022-04-01
578428711318323210 umu 2022-04-01
633882235946401802 EMTheart 2022-04-01
703119073466122290 yeehawturtle 2022-04-01
578428711318323210 umu 2022-04-01
606980165871992879 DColon 2022-04-01
606977854026022912 TriHard 2022-04-01
765376212784250940 brownAwau 2022-04-01
633882235946401802 EMTheart 2022-04-01
703119073466122290 yeehawturtle 2022-04-01
578428711318323210 umu 2022-04-01
guild ID: 830676304487120956
guild ID: 296167427652321302
773006722578907136 KaltWorry 2022-04-01
633882235946401802 EMTheart 2022-04-01
703119073466122290 yeehawturtle 2022-04-01
578428711318323210 umu 2022-04-01
633882235946401802 EMTheart 2022-04-01
703119073466122290 yeehawturtle 2022-04-01
578428711318323210 umu 2022-04-01
626642947198287883 WeirdChamp 2022-04-01
702386433226309683 wakaSad 2022-04-01
773006722578907136 KaltWorry 2022-04-01
633882235946401802 EMTheart 2022-04-01
703119073466122290 yeehawturtle 2022-04-01
578428711318323210 umu 2022-04-01
686040205308067870 iroPog 2022-04-01
661517362868256778 yuicry 2022-04-01
661517201630822420 yuiXD 2022-04-01
819691927313186866 takeEgg 2022-04-01
633882235946401802 EMTheart 2022-04-01
703119073466122290 yeehawturtle 2022-04-01
578428711318323210 umu 2022-04-01
514598814276124693 ricardoflick 2022-04-01
684588286496342059 YellowHopeless 2022-04-01
851652329064103936 likeYeehaw 2022-04-01
684581888379322439 illyaBlush 2022-04-01
920558497203101697 PEEPERS 2022-04-01
634981566644486165 ereshLove 2022-04-01
606980165871992879 DColon 2022-04-01
606977852436512823 PepeLaugh 2022-04-01
606980165871992879 DColon 2022-04-01
838594146804695101 shut 2022-04-01
606980165871992879 DColon 2022-04-01
606977854072160261 monkaW 2022-04-01
606980165871992879 DColon 2022-04-01
633882235946401802 EMTheart 2022-04-01
703119073466122290 yeehawturtle 2022-04-01
578428711318323210 umu 2022-04-01
633882235946401802 EMTheart 2022-04-01
703119073466122290 yeehawturtle 2022-04-01
578428711318323210 umu 2022-04-01
606980165871992879 DColon 2022-04-01
633882235946401802 EMTheart 2022-04-01
703119073466122290 yeehawturtle 2022-04-01
578428711318323210 umu 2022-04-01
796618007665180672 omgSugoi 2022-04-01
606980165871992879 DColon 2022-04-01
684588286496342059 YellowHopeless 2022-04-01
733461277069934614 stone 2022-04-01
871901253674868766 sixnine 2022-04-01
819078190865711144 kiriShock 2022-04-01
606980165871992879 DColon 2022-04-01
684588286496342059 YellowHopeless 2022-04-01
671501551420047361 nagi 2022-04-01
606980165871992879 DColon 2022-04-01
606980165871992879 DColon 2022-04-01
guild ID: 830676304487120956
guild ID: 296167427652321302
356732493811941377 HYPERS 2022-04-01
851652329064103936 likeYeehaw 2022-04-01
703119073466122290 yeehawturtle 2022-04-01
688500571962998797 JackHeart 2022-04-01
606978611903201333 FlushingOutTheWindow 2022-04-01
356732087228694529 MitsuhaHappy 2022-04-01
843392678665125908 peepoThink 2022-04-01
752090022605226065 woah 2022-04-01
606980165871992879 DColon 2022-04-01
684588286496342059 YellowHopeless 2022-04-01
633882235946401802 EMTheart 2022-04-01
356732087228694529 MitsuhaHappy 2022-04-01
776311876434657301 CatThumbsUp 2022-04-01
688570177763541006 bakaWAH 2022-04-01
633882235946401802 EMTheart 2022-04-01
703119073466122290 yeehawturtle 2022-04-01
578428711318323210 umu 2022-04-01
638242587496546314 kannaOof 2022-04-01
606980165871992879 DColon 2022-04-01
699457804251037746 peepoWTF 2022-04-01
606980165871992879 DColon 2022-04-01
794393262512668679 OMEGALUL 2022-04-01
834560143735259178 whatthefuck 2022-04-01
638242587102150657 togaGun1 2022-04-01
638242587299545088 togaGun2 2022-04-01
920558497203101697 PEEPERS 2022-04-01
684588286496342059 YellowHopeless 2022-04-01
684588286496342059 YellowHopeless 2022-04-01
375459873669906432 GWchinaAqua7 2022-04-01
606980165871992879 DColon 2022-04-01
633882235946401802 EMTheart 2022-04-01
703119073466122290 yeehawturtle 2022-04-01
578428711318323210 umu 2022-04-01
773006722578907136 KaltWorry 2022-04-01
633882235946401802 EMTheart 2022-04-01
703119073466122290 yeehawturtle 2022-04-01
578428711318323210 umu 2022-04-01
765376212784250940 brownAwau 2022-04-01
688570177763541006 bakaWAH 2022-04-01
guild ID: 830676304487120956
guild ID: 296167427652321302
633882235946401802 EMTheart 2022-04-01
703119073466122290 yeehawturtle 2022-04-01
578428711318323210 umu 2022-04-01
634981566669651968 smugArisa 2022-04-01
684583765204271191 wut 2022-04-01
684199059900465152 smol 2022-04-01
633882235946401802 EMTheart 2022-04-01
703119073466122290 yeehawturtle 2022-04-01
578428711318323210 umu 2022-04-01
752090022605226065 woah 2022-04-01
684588286496342059 YellowHopeless 2022-04-01
633882235946401802 EMTheart 2022-04-01
703119073466122290 yeehawturtle 2022-04-01
578428711318323210 umu 2022-04-01
688570177763541006 bakaWAH 2022-04-01
737497603201302609 wakaBlush 2022-04-01
684583765263122435 ohIAki 2022-04-01
737497602500722778 wakaTeehee 2022-04-01
702387357222961242 wakaGiggle 2022-04-01
633882235946401802 EMTheart 2022-04-01
703119073466122290 yeehawturtle 2022-04-01
578428711318323210 umu 2022-04-01
809891608425267271 CantSleep 2022-04-01
684582753856913462 yooWhat 2022-04-01
606980165871992879 DColon 2022-04-01
633882235946401802 EMTheart 2022-04-01
703119073466122290 yeehawturtle 2022-04-01
578428711318323210 umu 2022-04-01
633882235946401802 EMTheart 2022-04-01
703119073466122290 yeehawturtle 2022-04-01
578428711318323210 umu 2022-04-01
633882235946401802 EMTheart 2022-04-01
703119073466122290 yeehawturtle 2022-04-01
578428711318323210 umu 2022-04-01
626644585635905538 umuHeh 2022-04-01
729748308179812442 eggPat 2022-04-01
717409819937603665 sadge 2022-04-01
684583765674295355 zyraWAH 2022-04-01
608442768901275668 yuigoggles 2022-04-01
609237437646110761 YuiStrong 2022-04-01
773006722574712853 ShAwooo 2022-04-01
773006722574712853 ShAwooo 2022-04-01
773006722574712853 ShAwooo 2022-04-01
684583765674295355 zyraWAH 2022-04-01
793607830333947915 OMEGALULiguess 2022-04-01
793607830333947915 OMEGALULiguess 2022-04-01
793607830333947915 OMEGALULiguess 2022-04-01
773004873729048607 AngelinaPat 2022-04-01
356732287485739011 soCry 2022-04-01
633882235946401802 EMTheart 2022-04-01
703119073466122290 yeehawturtle 2022-04-01
578428711318323210 umu 2022-04-01
847778245562335253 shyDuck 2022-04-01
799540952259362827 DansChamp 2022-04-01
775175968657899560 pepeLaugh1 2022-04-01
821240056626282516 bakaSmart 2022-04-01
775175968657899560 pepeLaugh1 2022-04-01
786987131612037181 umuPensive 2022-04-01
661517201630822420 yuiXD 2022-04-01
626642947214934026 OkayChamp 2022-04-01
626644585635905538 umuHeh 2022-04-01
626642947214934026 OkayChamp 2022-04-01
606980165871992879 DColon 2022-04-01
786987131612037181 umuPensive 2022-04-01
606980165871992879 DColon 2022-04-01
793607830333947915 OMEGALULiguess 2022-04-01
634977469627367454 wakeMeUpWhenItsTimeToSleep 2022-04-01
786987131612037181 umuPensive 2022-04-01
606980165871992879 DColon 2022-04-01
775175968657899560 pepeLaugh1 2022-04-01
661517201630822420 yuiXD 2022-04-01
794360431518679090 peepoGlad 2022-04-01
775175968657899560 pepeLaugh1 2022-04-01
793607830333947915 OMEGALULiguess 2022-04-01
609237437646110761 YuiStrong 2022-04-01
609237437646110761 YuiStrong 2022-04-01
798271580135882754 xqcK 2022-04-01
702387357160046672 wakaH 2022-04-01
794393262512668679 OMEGALUL 2022-04-01
814042343236698132 hwaWave 2022-04-01
606980165871992879 DColon 2022-04-01
814042343236698132 hwaWave 2022-04-01
633882235946401802 EMTheart 2022-04-01
703119073466122290 yeehawturtle 2022-04-01
578428711318323210 umu 2022-04-01
688570177763541006 bakaWAH 2022-04-01
626642947214934026 OkayChamp 2022-04-01
626642947198287883 WeirdChamp 2022-04-01
606980165871992879 DColon 2022-04-01
786987131612037181 umuPensive 2022-04-01
786987131612037181 umuPensive 2022-04-01
626642947198287883 WeirdChamp 2022-04-01
847778245562335253 shyDuck 2022-04-01
684581888379322439 illyaBlush 2022-04-01
819078190865711144 kiriShock 2022-04-01
606980165871992879 DColon 2022-04-01
606980165871992879 DColon 2022-04-01
661517362868256778 yuicry 2022-04-01
661517201630822420 yuiXD 2022-04-01
702388334546124851 wakaKnife 2022-04-01
821500181807366164 whyBullyNerd 2022-04-01
702388334546124851 wakaKnife 2022-04-01
737497602500722778 wakaTeehee 2022-04-01
871959718019596348 turtleMilk 2022-04-01
688570177763541006 bakaWAH 2022-04-01
684583765263122435 ohIAki 2022-04-01
737497602500722778 wakaTeehee 2022-04-01
606980165871992879 DColon 2022-04-01
633882235946401802 EMTheart 2022-04-01
703119073466122290 yeehawturtle 2022-04-01
578428711318323210 umu 2022-04-01
900447948884824074 bakaWau 2022-04-01
684583765263122435 ohIAki 2022-04-01
606980165871992879 DColon 2022-04-01
821500181807366164 whyBullyNerd 2022-04-01
780945062556598273 NoNoNoNoNo 2022-04-01
606980165871992879 DColon 2022-04-01
633882235946401802 EMTheart 2022-04-01
703119073466122290 yeehawturtle 2022-04-01
578428711318323210 umu 2022-04-01
606980165871992879 DColon 2022-04-01
606980165871992879 DColon 2022-04-01
717573566647763016 YEPPEGA 2022-04-01
633882235946401802 EMTheart 2022-04-01
703119073466122290 yeehawturtle 2022-04-01
578428711318323210 umu 2022-04-01
633882235946401802 EMTheart 2022-04-01
703119073466122290 yeehawturtle 2022-04-01
578428711318323210 umu 2022-04-01
684199059900465152 smol 2022-04-01
869804326162423878 notLikeUni 2022-04-01
871901253674868766 sixnine 2022-04-01
900447948884824074 bakaWau 2022-04-01
393589454029324289 illyaHyperTriggered 2022-04-01
745691555658203176 uwuSip 2022-04-01
684581261502971921 redcellScreams 2022-04-01
684581261502971921 redcellScreams 2022-04-01
633882235946401802 EMTheart 2022-04-01
703119073466122290 yeehawturtle 2022-04-01
578428711318323210 umu 2022-04-01
771447629045170187 lappLaugh 2022-04-01
606980165871992879 DColon 2022-04-01
606980165871992879 DColon 2022-04-01
755933519133409360 bunnyHappi 2022-04-01
847778245562335253 shyDuck 2022-04-01
356732287485739011 soCry 2022-04-01
609435599237021726 AzuPeek 2022-04-01
606977853992730624 Pepega 2022-04-01
356732287485739011 soCry 2022-04-01
775214366391926845 akiaraLaugh 2022-04-01
606977852436512823 PepeLaugh 2022-04-01
626642947198287883 WeirdChamp 2022-04-01
606977853992730624 Pepega 2022-04-01
356732087228694529 MitsuhaHappy 2022-04-01
626642947198287883 WeirdChamp 2022-04-01
633882235946401802 EMTheart 2022-04-01
703119073466122290 yeehawturtle 2022-04-01
578428711318323210 umu 2022-04-01
633882235946401802 EMTheart 2022-04-01
703119073466122290 yeehawturtle 2022-04-01
578428711318323210 umu 2022-04-01
633882235946401802 EMTheart 2022-04-01
703119073466122290 yeehawturtle 2022-04-01
578428711318323210 umu 2022-04-01
606977853992730624 Pepega 2022-04-01
633882235946401802 EMTheart 2022-04-01
703119073466122290 yeehawturtle 2022-04-01
578428711318323210 umu 2022-04-01
634981566950539302 whatHaveYouDone 2022-04-01
871901253674868766 sixnine 2022-04-01
661526587384004608 yuibully 2022-04-01
794360431518679090 peepoGlad 2022-04-01
702385534600871977 wakaBroken 2022-04-01
684199059900465152 smol 2022-04-01
821240056626282516 bakaSmart 2022-04-01
633882235946401802 EMTheart 2022-04-01
703119073466122290 yeehawturtle 2022-04-01
578428711318323210 umu 2022-04-01
702387357160046672 wakaH 2022-04-01
633882235946401802 EMTheart 2022-04-01
703119073466122290 yeehawturtle 2022-04-01
578428711318323210 umu 2022-04-01
794393262512668679 OMEGALUL 2022-04-01
612018539104174101 FeelsOkayMan 2022-04-01
615294734826471436 FeelsWeirdestMan 2022-04-01
610237142614016126 xqcM 2022-04-01
606977852436512823 PepeLaugh 2022-04-01
606977852436512823 PepeLaugh 2022-04-01
773006722578907136 KaltWorry 2022-04-01
794393262512668679 OMEGALUL 2022-04-01
633882235946401802 EMTheart 2022-04-01
703119073466122290 yeehawturtle 2022-04-01
578428711318323210 umu 2022-04-01
865417661264429056 PeepoRetarded 2022-04-01
775214366504648714 akagiLul 2022-04-01
775175002042400798 REEE 2022-04-01
775214366504648714 akagiLul 2022-04-01
958763714864099439 nagatoroLaugh 2022-04-01
869769387589111848 whereSex 2022-04-01
356732087228694529 MitsuhaHappy 2022-04-01
661517201630822420 yuiXD 2022-04-01
633882235946401802 EMTheart 2022-04-01
703119073466122290 yeehawturtle 2022-04-01
578428711318323210 umu 2022-04-01
633882235946401802 EMTheart 2022-04-01
703119073466122290 yeehawturtle 2022-04-01
578428711318323210 umu 2022-04-01
686040205308067870 iroPog 2022-04-01
684588286496342059 YellowHopeless 2022-04-01
633882235946401802 EMTheart 2022-04-01
703119073466122290 yeehawturtle 2022-04-01
578428711318323210 umu 2022-04-01
702386433226309683 wakaSad 2022-04-01
609237433174720512 YuiBless 2022-04-01
773006722578907136 KaltWorry 2022-04-01
626644586080632832 umuWorried 2022-04-01
737498790432604281 wakaDed 2022-04-01
633882235946401802 EMTheart 2022-04-01
703119073466122290 yeehawturtle 2022-04-01
578428711318323210 umu 2022-04-01
752090022605226065 woah 2022-04-02
606980165871992879 DColon 2022-04-02
606980165871992879 DColon 2022-04-02
626644587800297476 umuWow 2022-04-02
796618007665180672 omgSugoi 2022-04-02
609237432944033812 NotLikeAzunyan 2022-04-02
633882235946401802 EMTheart 2022-04-02
703119073466122290 yeehawturtle 2022-04-02
578428711318323210 umu 2022-04-02
633882235946401802 EMTheart 2022-04-02
703119073466122290 yeehawturtle 2022-04-02
578428711318323210 umu 2022-04-02
796617559797530634 MikuYawn 2022-04-02
606982228190429185 MeguSmug 2022-04-02
684588286496342059 YellowHopeless 2022-04-02
634884901598134272 sip 2022-04-02
606980165871992879 DColon 2022-04-02
843392678665125908 peepoThink 2022-04-02
633882235946401802 EMTheart 2022-04-02
703119073466122290 yeehawturtle 2022-04-02
578428711318323210 umu 2022-04-02
633882235946401802 EMTheart 2022-04-02
703119073466122290 yeehawturtle 2022-04-02
578428711318323210 umu 2022-04-02
606983109329551371 MonkaHmm 2022-04-02
633882235946401802 EMTheart 2022-04-02
703119073466122290 yeehawturtle 2022-04-02
578428711318323210 umu 2022-04-02
633882235946401802 EMTheart 2022-04-02
703119073466122290 yeehawturtle 2022-04-02
578428711318323210 umu 2022-04-02
633882235946401802 EMTheart 2022-04-02
703119073466122290 yeehawturtle 2022-04-02
578428711318323210 umu 2022-04-02
633882235946401802 EMTheart 2022-04-02
703119073466122290 yeehawturtle 2022-04-02
578428711318323210 umu 2022-04-02
633882235946401802 EMTheart 2022-04-02
703119073466122290 yeehawturtle 2022-04-02
578428711318323210 umu 2022-04-02
796617559797530634 MikuYawn 2022-04-02
633882235946401802 EMTheart 2022-04-02
703119073466122290 yeehawturtle 2022-04-02
578428711318323210 umu 2022-04-02
765376212784250940 brownAwau 2022-04-02
633882235946401802 EMTheart 2022-04-02
703119073466122290 yeehawturtle 2022-04-02
578428711318323210 umu 2022-04-02
703119073466122290 yeehawturtle 2022-04-02
638549659270250539 clownDance 2022-04-02
843399954423611413 maskCool 2022-04-02
843392678665125908 peepoThink 2022-04-02
633882235946401802 EMTheart 2022-04-02
703119073466122290 yeehawturtle 2022-04-02
578428711318323210 umu 2022-04-02
633882235946401802 EMTheart 2022-04-02
703119073466122290 yeehawturtle 2022-04-02
578428711318323210 umu 2022-04-02
633882235946401802 EMTheart 2022-04-02
703119073466122290 yeehawturtle 2022-04-02
578428711318323210 umu 2022-04-02
626642947416260617 FeelsBadMan 2022-04-02
633882235946401802 EMTheart 2022-04-02
703119073466122290 yeehawturtle 2022-04-02
578428711318323210 umu 2022-04-02
694033022172790856 yep 2022-04-02
684587611469119653 rankoPog 2022-04-02
634981566950539302 whatHaveYouDone 2022-04-02
606980165871992879 DColon 2022-04-02
606980165871992879 DColon 2022-04-02
634977469627367454 wakeMeUpWhenItsTimeToSleep 2022-04-02
606979774186782720 PogU 2022-04-02
765376212784250940 brownAwau 2022-04-02
688570177763541006 bakaWAH 2022-04-02
688570177763541006 bakaWAH 2022-04-02
606979774165811241 4HEad 2022-04-02
798271580135882754 xqcK 2022-04-02
843399954423611413 maskCool 2022-04-02
843392678665125908 peepoThink 2022-04-02
633882235946401802 EMTheart 2022-04-02
703119073466122290 yeehawturtle 2022-04-02
578428711318323210 umu 2022-04-02
633882235946401802 EMTheart 2022-04-02
703119073466122290 yeehawturtle 2022-04-02
578428711318323210 umu 2022-04-02
